transaction_id,close_date,operation,kind,place,barrio,department_market,city_market,area_m2,area_basis,bedrooms,terminal_ask,ask_currency,ask_usd_sale_date_fx,close_price,close_currency,close_usd_sale_date_fx,fx_sale_date,close_usd_per_m2,ask_to_close_pct,reported_equals_ask,reported_below_ask,deal_records,deal_record_kept,in_ask_to_close_base,held_out_because,source,mls_id
2475,2026-04-23,sale,casa,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,220,built,3,525000000,PYG,82794.25,505250000,PYG,79679.61,6341.02,362,-3.762,0,1,1,1,1,,remax,143050083-44
3218,2026-04-23,sale,terreno,"Cambyretá, Itapúa",,Itapúa,Cambyretá,,,,45000,USD,45000,285750000,PYG,45063.73,6341.02,,0.142,0,0,1,1,0,cross-currency,remax,143011106-2
3297,2026-04-23,sale,otro,Asunción,Recoleta,Asunción,,13,land,1,15000,USD,15000,94650000,PYG,14926.62,6341.02,1194,-0.489,0,0,1,1,0,cross-currency,remax,143025145-411
4409,2026-04-23,sale,casa,"Filadelfia, Boquerón",,Boquerón,,84,built,2,240000000,PYG,37848.8,215000000,PYG,33906.22,6341.02,406,-10.417,0,1,1,1,1,,remax,143016029-99
3,2026-04-24,rent,deposito,"Capiatá, Central",,Central,Capiatá,200,built,,5000000,PYG,793.61,4800000,PYG,761.87,6300.315,4,-3.999,0,1,1,1,1,,remax,143009135-79
267,2026-04-24,sale,terreno,"Luque, Central",,Central,Luque,,,,306000000,PYG,48569,280000000,PYG,44442.22,6300.315,,-8.497,0,1,1,1,1,,remax,143094054-5
591,2026-04-24,sale,terreno,"Luque, Central",,Central,Luque,,,,390000000,PYG,61901.67,390000000,PYG,61901.67,6300.315,,0,1,0,1,1,1,,remax,143037043-124
2063,2026-04-24,sale,departamento,Asunción,Ytay,Asunción,,88,land,3,122000,USD,122000,768600000,PYG,121993.9,6300.315,1386,-0.005,0,0,1,1,0,cross-currency,remax,143098038-40
2267,2026-04-24,sale,terreno,"Fernando de la Mora, Central",,Central,Fernando de la Mora,1140,land,,300000,USD,300000,2100000000,PYG,333316.67,6300.315,292,11.106,0,0,1,1,0,cross-currency,remax,143063094-251
2776,2026-04-24,sale,casa,"Loma Plata, Boquerón",,Boquerón,,3301,built,3,698000000,PYG,110788.11,650000000,PYG,103169.44,6300.315,31,-6.877,0,1,1,1,1,,remax,143078001-166
2944,2026-04-24,sale,duplex,"Luque, Central",,Central,Luque,91,built,3,500000000,PYG,79361.11,500000000,PYG,79361.11,6300.315,876,0,1,0,1,1,1,,remax,143098061-54
3205,2026-04-24,rent,deposito,Asunción,San Vicente,Asunción,,139,built,,3500000,PYG,555.53,3500000,PYG,555.53,6300.315,4,0,1,0,1,1,1,,remax,143068021-33
3207,2026-04-24,rent,duplex,"Encarnación, Itapúa",,Itapúa,Encarnación,262,built,4,7500000,PYG,1190.42,7300000,PYG,1158.67,6300.315,4,-2.667,0,1,1,1,1,,remax,143032061-145
3266,2026-04-24,sale,terreno,"Villa Elisa, Central",,Central,Villa Elisa,360,land,,350000000,PYG,55552.78,210000000,PYG,33331.67,6300.315,93,-40,0,1,1,1,1,,remax,143098008-135
3466,2026-04-24,sale,casa,Asunción,Ycuá Satí,Asunción,,170,built,3,1600000000,PYG,253955.56,1500000000,PYG,238083.33,6300.315,1400,-6.25,0,1,1,1,1,,remax,143014151-75
3472,2026-04-24,sale,otro,"Ybytymí, Paraguarí",,Paraguarí,,60,built,1,670000000,PYG,106343.89,670000000,PYG,106343.89,6300.315,1772,0,1,0,1,1,1,,remax,143068114-3
3492,2026-04-24,sale,casa,"Encarnación, Itapúa",,Itapúa,Encarnación,120,built,4,1050000000,PYG,166658.33,1050000000,PYG,166658.33,6300.315,1389,0,1,0,1,1,1,,remax,143032035-294
3526,2026-04-24,sale,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,377,land,3,585000000,PYG,92852.5,585000000,PYG,92852.5,6300.315,246,0,1,0,1,1,1,,remax,143080203-45
3718,2026-04-24,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,1000,land,2,1500,USD,1500,9600000,PYG,1523.73,6300.315,2,1.582,0,0,1,1,0,cross-currency,remax,143056033-217
4166,2026-04-24,sale,terreno,"Luque, Central",,Central,Luque,,,,330000000,PYG,52378.33,313500000,PYG,49759.42,6300.315,,-5,0,1,1,1,1,,remax,143080114-46
4408,2026-04-24,rent,casa,"Loma Plata, Boquerón",,Boquerón,,180,built,3,6000000,PYG,952.33,6000000,PYG,952.33,6300.315,5,0,1,0,1,1,1,,remax,143078001-181
309368,2026-04-24,sale,duplex,"Fernando de la Mora, Central",,Central,Fernando de la Mora,119,built,3,120000,USD,120000,730800000,PYG,115994.2,6300.315,975,-3.338,0,0,1,1,0,cross-currency,remax,143063128-252
309409,2026-04-24,rent,departamento,Asunción,Recoleta,Asunción,,87,built,2,5000000,PYG,793.61,5000000,PYG,793.61,6300.315,9,0,1,0,1,1,1,,remax,143036139-88
311224,2026-04-24,sale,otro,"Altos, Cordillera",,Cordillera,Altos,629,land,,105000,USD,105000,651000000,PYG,103328.17,6300.315,164,-1.592,0,0,1,1,0,cross-currency,remax,143063102-285
312665,2026-04-24,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,145,built,3,2850000,PYG,452.36,2850000,PYG,452.36,6300.315,3,0,1,0,1,1,1,,remax,143036040-205
494,2026-04-25,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,48,built,2,1850000,PYG,293.64,1850000,PYG,293.64,6300.315,6,0,1,0,1,1,1,,remax,143009127-101
1018,2026-04-25,rent,oficina,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,24,built,,2500000,PYG,396.81,2500000,PYG,396.81,6300.315,17,0,1,0,1,1,1,,remax,143050002-219
1245,2026-04-25,rent,departamento,"Luque, Central",,Central,Luque,45,land,1,3300000,PYG,523.78,3300000,PYG,523.78,6300.315,12,0,1,0,1,1,1,,remax,143038011-411
2556,2026-04-25,rent,casa,"Lambaré, Central",,Central,Lambaré,59,built,1,2500000,PYG,396.81,2500000,PYG,396.81,6300.315,7,0,1,0,1,1,1,,remax,143080085-9
3128,2026-04-25,rent,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,72,land,2,3350000,PYG,531.72,3350000,PYG,531.72,6300.315,7,0,1,0,1,1,1,,remax,143025136-86
4183,2026-04-25,rent,duplex,"Luque, Central",,Central,Luque,82,built,2,4600000,PYG,730.12,4600000,PYG,730.12,6300.315,9,0,1,0,1,1,1,,remax,143080194-15
4204,2026-04-25,rent,duplex,"Villa Elisa, Central",,Central,Villa Elisa,150,built,2,3000000,PYG,476.17,3000000,PYG,476.17,6300.315,3,0,1,0,1,1,1,,remax,143068113-20
3651,2026-04-26,sale,departamento,Asunción,Ciudad Nueva,Asunción,,104,land,2,125000,USD,125000,703500000,PYG,111661.08,6300.315,1074,-10.671,0,0,1,1,0,cross-currency,remax,143028074-5
386,2026-04-27,sale,terreno,"Luque, Central",,Central,Luque,,,,400000000,PYG,63808.63,380000000,PYG,60618.19,6268.745,,-5,0,1,1,1,1,,remax,143028074-21
514,2026-04-27,rent,local,"Capitán Miranda, Itapúa",,Itapúa,Capitán Miranda,,,,10000000,PYG,1595.22,10000000,PYG,1595.22,6268.745,,0,1,0,1,1,1,,remax,143011007-2166
703,2026-04-27,sale,terreno,"Lambaré, Central",,Central,Lambaré,109,built,,415000000,PYG,66201.45,385000000,PYG,61415.8,6268.745,563,-7.229,0,1,1,1,1,,remax,143026176-66
1213,2026-04-27,rent,duplex,"Lambaré, Central",,Central,Lambaré,124,land,3,4000000,PYG,638.09,4000000,PYG,638.09,6268.745,5,0,1,0,1,1,1,,remax,143080055-169
1894,2026-04-27,sale,departamento,Asunción,Mburucuyá,Asunción,,90,land,2,120000,USD,120000,715000000,PYG,114057.92,6268.745,1267,-4.952,0,0,1,1,0,cross-currency,remax,143098041-21
1998,2026-04-27,sale,terreno,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,360,land,,75000000,PYG,11964.12,75000000,PYG,11964.12,6268.745,33,0,1,0,1,1,1,,remax,114001098-1
2039,2026-04-27,rent,oficina,Asunción,Las Lomas (Carmelitas),Asunción,,10,built,,1300000,PYG,207.38,1300000,PYG,207.38,6268.745,21,0,1,0,1,1,1,,remax,143100028-49
2634,2026-04-27,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,319,built,4,235000,USD,235000,1474625000,PYG,235234.48,6268.745,737,0.1,0,0,1,1,0,cross-currency,remax,143011097-7
2707,2026-04-27,rent,duplex,"Cambyretá, Itapúa",,Itapúa,Cambyretá,144,built,3,900,USD,900,5647500,PYG,900.9,6268.745,6,0.1,0,0,1,1,0,cross-currency,remax,143011101-31
2731,2026-04-27,sale,terreno,"Ypané, Central",,Central,Ypané,,,,130000000,PYG,20737.8,130000000,PYG,20737.8,6268.745,,0,1,0,1,1,1,,remax,143038011-391
3103,2026-04-27,rent,casa,"Ñemby, Central",,Central,Ñemby,120,built,3,2500000,PYG,398.8,2500000,PYG,398.8,6268.745,3,0,1,0,1,1,1,,remax,143072073-135
3983,2026-04-27,sale,duplex,"San Lorenzo, Central",,Central,San Lorenzo,120,land,3,120000,USD,120000,728160000,PYG,116157.22,6268.745,968,-3.202,0,0,1,1,0,cross-currency,remax,143100020-24
4083,2026-04-27,rent,casa,"Loma Plata, Boquerón",,Boquerón,,180,built,3,3990000,PYG,636.49,3990000,PYG,636.49,6268.745,4,0,1,0,1,1,1,,remax,143078001-182
4350,2026-04-27,rent,duplex,"Encarnación, Itapúa",,Itapúa,Encarnación,120,built,2,3000000,PYG,478.56,3000000,PYG,478.56,6268.745,4,0,1,0,1,1,1,,remax,143032061-149
362107,2026-04-27,rent,casa,"Lambaré, Central",,Central,Lambaré,400,built,4,16000000,PYG,2552.35,13000000,PYG,2073.78,6268.745,5,-18.75,0,1,1,1,1,,remax,143072116-19
972,2026-04-28,rent,local,"Cambyretá, Itapúa",,Itapúa,Cambyretá,36,built,,2000000,PYG,321.46,1500000,PYG,241.1,6221.565,7,-24.998,0,1,1,1,1,,remax,143011101-25
1748,2026-04-28,rent,casa,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,85,built,2,3500000,PYG,562.56,3500000,PYG,562.56,6221.565,7,0,1,0,1,1,1,,remax,143050002-245
2227,2026-04-28,rent,otro,"Loma Plata, Boquerón",,Boquerón,,,,1,1064000,PYG,171.02,1064000,PYG,171.02,6221.565,,0,1,0,1,1,1,,remax,143078013-64
2290,2026-04-28,rent,casa,Asunción,Nazareth,Asunción,,241,built,5,8900000,PYG,1430.51,8000000,PYG,1285.85,6221.565,5,-10.112,0,1,1,1,1,,remax,143097025-13
2736,2026-04-28,rent,casa,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,350,built,3,2500000,PYG,401.83,2500000,PYG,401.83,6221.565,1,0,1,0,1,1,1,,remax,143025148-179
3174,2026-04-28,sale,duplex,"San Lorenzo, Central",,Central,San Lorenzo,120,built,3,560000000,PYG,90009.51,560000000,PYG,90009.51,6221.565,750,0,1,0,1,1,1,,remax,143068006-166
3504,2026-04-28,rent,departamento,"Ñemby, Central",,Central,Ñemby,56,built,1,1500000,PYG,241.1,1500000,PYG,241.1,6221.565,4,0,1,0,1,1,1,,remax,143092081-22
4340,2026-04-28,sale,departamento,Asunción,Recoleta,Asunción,,54,land,1,123866,USD,123866,774162500,PYG,124432.12,6221.565,2321,0.457,0,0,1,1,0,cross-currency,remax,143098026-44
4346,2026-04-28,sale,departamento,Asunción,Recoleta,Asunción,,40,land,1,92782,USD,92782,579887500,PYG,93206.05,6221.565,2307,0.457,0,0,1,1,0,cross-currency,remax,143098026-60
4469,2026-04-28,rent,deposito,"Capiatá, Central",,Central,Capiatá,,,,8000000,PYG,1285.85,6000000,PYG,964.39,6221.565,,-25,0,1,1,1,1,,remax,143080055-211
310617,2026-04-28,rent,casa,"Edelira, Itapúa",,Itapúa,,1422,built,3,1350000,PYG,216.99,1350000,PYG,216.99,6221.565,0,0,1,0,1,1,1,,remax,143065040-35
394,2026-04-29,sale,terreno,"Santa Rita, Alto Paraná",,Alto Paraná,,,,,30000,USD,30000,381800000,PYG,62080.8,6150.05,,106.936,0,0,1,1,0,cross-currency,remax,143065028-47
749,2026-04-29,rent,casa,"Santa Rita, Alto Paraná",,Alto Paraná,,104,built,3,3000000,PYG,487.8,3000000,PYG,487.8,6150.05,5,0,1,0,1,1,1,,remax,143065021-173
801,2026-04-29,sale,terreno,"Santa Rita, Alto Paraná",,Alto Paraná,,10,built,,35000,USD,35000,215110000,PYG,34976.95,6150.05,3498,-0.066,0,0,1,1,0,cross-currency,remax,143065029-66
1113,2026-04-29,sale,duplex,"Luque, Central",,Central,Luque,164,built,4,179750,USD,179750,1026306000,PYG,166877.67,6150.05,1018,-7.161,0,0,1,1,0,cross-currency,remax,143080194-4
1821,2026-04-29,rent,duplex,Asunción,San Pablo,Asunción,,150,built,4,6300000,PYG,1024.38,5800000,PYG,943.08,6150.05,6,-7.937,0,1,1,1,1,,remax,143108006-10
2369,2026-04-29,sale,casa,"Villa Elisa, Central",,Central,Villa Elisa,80,built,2,270000000,PYG,43902.08,270000000,PYG,43902.08,6150.05,549,0,1,0,1,1,1,,remax,143001129-18
2645,2026-04-29,rent,oficina,Asunción,Las Mercedes,Asunción,,120,built,,6600000,PYG,1073.16,6600000,PYG,1073.16,6150.05,9,0,1,0,1,1,1,,remax,143080105-118
3241,2026-04-29,sale,terreno,"Filadelfia, Boquerón",,Boquerón,,,,,90000000,PYG,14634.03,90000000,PYG,14634.03,6150.05,,0,1,0,1,1,1,,remax,143102003-3
3397,2026-04-29,rent,edificio,"Santa Rita, Alto Paraná",,Alto Paraná,,82,land,,1500000,PYG,243.9,1500000,PYG,243.9,6150.05,3,0,1,0,1,1,1,,remax,143065026-227
3849,2026-04-29,sale,casa,Asunción,Itá Enramada,Asunción,,400,built,3,155000,USD,155000,854000000,PYG,138860.66,6150.05,347,-10.412,0,0,1,1,0,cross-currency,remax,143098009-544
4182,2026-04-29,sale,terreno,"Luque, Central",,Central,Luque,380,land,,85000000,PYG,13821.03,85000000,PYG,13821.03,6150.05,36,0,1,0,1,1,1,,remax,143025147-99
309344,2026-04-29,rent,local,"San Lorenzo, Central",,Central,San Lorenzo,64,built,,5500000,PYG,894.3,5500000,PYG,894.3,6150.05,14,0,1,0,1,1,1,,remax,143063090-65
312150,2026-04-29,sale,terreno,"Ypané, Central",,Central,Ypané,430,land,,175000000,PYG,28455.05,175000000,PYG,28455.05,6150.05,66,0,1,0,1,1,1,,remax,143037130-11
313185,2026-04-29,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,157,built,3,3600000,PYG,585.36,3500000,PYG,569.1,6150.05,4,-2.778,0,1,1,1,1,,remax,143063090-76
313627,2026-04-29,rent,oficina,Asunción,San Jorge,Asunción,,117,built,,2200,USD,2200,11160000,PYG,1814.62,6150.05,16,-17.517,0,0,1,1,0,cross-currency,remax,143063090-66
74,2026-04-30,sale,departamento,Asunción,Barrio Jara,Asunción,,102,land,2,165600,USD,165600,882000000,PYG,147136.59,5994.43,1443,-11.149,0,0,1,1,0,cross-currency,remax,143098014-207
725,2026-04-30,rent,departamento,Asunción,Recoleta,Asunción,,70,built,1,800,USD,800,4931200,PYG,822.63,5994.43,12,2.829,0,0,1,1,0,cross-currency,remax,143094007-105
833,2026-04-30,rent,casa,"Lambaré, Central",,Central,Lambaré,140,built,4,3500000,PYG,583.88,3500000,PYG,583.88,5994.43,4,0,1,0,1,1,1,,remax,143020098-46
860,2026-04-30,rent,duplex,"Cambyretá, Itapúa",,Itapúa,Cambyretá,1,land,3,4200000,PYG,700.65,4200000,PYG,700.65,5994.43,701,0,1,0,1,1,1,,remax,143011007-2194
1205,2026-04-30,sale,departamento,"Luque, Central",,Central,Luque,63,built,2,69400,USD,69400,69400,USD,69400,5994.43,1097,0,1,0,1,1,1,,remax,143063104-172
1240,2026-04-30,sale,casa,"Lambaré, Central",,Central,Lambaré,250,built,4,1080000000,PYG,180167.26,1040000000,PYG,173494.39,5994.43,694,-3.704,0,1,1,1,1,,remax,143063090-44
1519,2026-04-30,rent,local,"Luque, Central",,Central,Luque,96,built,,6875000,PYG,1146.9,6875000,PYG,1146.9,5994.43,12,0,1,0,1,1,1,,remax,143025091-123
1607,2026-04-30,sale,terreno,"Lambaré, Central",,Central,Lambaré,,,,1100000000,PYG,183503.69,1100000000,PYG,183503.69,5994.43,,0,1,0,1,1,1,,remax,143098010-97
1753,2026-04-30,sale,departamento,"Luque, Central",,Central,Luque,36,land,1,863753400,PYG,144092.67,863753400,PYG,144092.67,5994.43,4003,0,1,0,1,1,1,,remax,143063141-127
1766,2026-04-30,sale,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,37,land,1,49000,USD,49000,301350000,PYG,50271.67,5994.43,1359,2.595,0,0,1,1,0,cross-currency,remax,143025234-19
1889,2026-04-30,sale,deposito,Asunción,San Vicente,Asunción,,350,built,,150000,USD,150000,750875000,PYG,125262.12,5994.43,358,-16.492,0,0,1,1,0,cross-currency,remax,143061061-121
2058,2026-04-30,sale,casa,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,46,built,2,255000000,PYG,42539.49,255000000,PYG,42539.49,5994.43,925,0,1,0,1,1,1,,remax,143050177-6
2283,2026-04-30,sale,casa,"Capiatá, Central",,Central,Capiatá,83,built,3,385000000,PYG,64226.29,395000000,PYG,65894.51,5994.43,794,2.597,0,0,1,1,1,,remax,143061066-28
2330,2026-04-30,sale,departamento,Asunción,San Cristóbal,Asunción,,52,land,2,603932031,PYG,100748.87,603932031,PYG,100748.87,5994.43,1937,0,1,0,1,1,1,,remax,143063147-121
2360,2026-04-30,rent,edificio,Asunción,Ciudad Nueva,Asunción,,330,land,,12000000,PYG,2001.86,11000000,PYG,1835.04,5994.43,6,-8.333,0,1,1,1,1,,remax,143028047-88
3449,2026-04-30,rent,departamento,Asunción,Herrera,Asunción,,76,built,,4400000,PYG,734.01,4400000,PYG,734.01,5994.43,10,0,1,0,1,1,1,,remax,143100049-5
3568,2026-04-30,sale,casa,"Luque, Central",,Central,Luque,340,built,3,150000,USD,150000,916500000,PYG,152891.93,5994.43,450,1.928,0,0,1,1,0,cross-currency,remax,143050154-40
3642,2026-04-30,rent,departamento,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,2384,built,1,1100000,PYG,183.5,1100000,PYG,183.5,5994.43,0,0,1,0,1,1,1,,remax,143050002-234
4116,2026-04-30,sale,terreno,"Obligado, Itapúa",,Itapúa,,,,,80000,USD,80000,478240000,PYG,79780.73,5994.43,,-0.274,0,0,1,1,0,cross-currency,remax,143011007-2124
4515,2026-04-30,sale,casa,"San Lorenzo, Central",,Central,San Lorenzo,90,built,2,250000000,PYG,41705.38,240000000,PYG,40037.17,5994.43,445,-4,0,1,1,1,1,,remax,143036096-49
109,2026-05-01,rent,local,"San Lorenzo, Central",,Central,San Lorenzo,39,built,,2790000,PYG,465.43,2145000,PYG,357.83,5994.43,9,-23.118,0,1,1,1,1,,remax,143084038-22
600,2026-05-01,rent,casa,Asunción,Nazareth,Asunción,,150,built,2,3500000,PYG,583.88,3500000,PYG,583.88,5994.43,4,0,1,0,1,1,1,,remax,143097025-17
1040,2026-05-01,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,73,land,2,820,USD,820,4925740,PYG,821.72,5994.43,11,0.21,0,0,1,1,0,cross-currency,remax,143096014-48
2615,2026-05-01,rent,local,"San Lorenzo, Central",,Central,San Lorenzo,57,built,,3650000,PYG,608.9,3135000,PYG,522.99,5994.43,9,-14.109,0,1,1,1,1,,remax,143084038-21
2743,2026-05-01,rent,casa,"Lambaré, Central",,Central,Lambaré,250,built,4,6500000,PYG,1084.34,6000000,PYG,1000.93,5994.43,4,-7.692,0,1,1,1,1,,remax,143071055-331
3407,2026-05-01,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,63,land,1,800,USD,800,5000000,PYG,834.11,5994.43,13,4.264,0,0,1,1,0,cross-currency,remax,143056069-3
3752,2026-05-01,rent,duplex,"Luque, Central",,Central,Luque,218,built,3,4500000,PYG,750.7,4500000,PYG,750.7,5994.43,3,0,1,0,1,1,1,,remax,143025151-76
4004,2026-05-01,rent,casa,"Luque, Central",,Central,Luque,400,built,5,6500000,PYG,1084.34,6300000,PYG,1050.98,5994.43,3,-3.077,0,1,1,1,1,,remax,143061075-41
4145,2026-05-01,rent,casa,"Itauguá, Central",,Central,Itauguá,80,built,2,3500000,PYG,583.88,3500000,PYG,583.88,5994.43,7,0,1,0,1,1,1,,remax,143080127-62
4177,2026-05-01,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,35,built,1,2200000,PYG,367.01,2000000,PYG,333.64,5994.43,10,-9.092,0,1,1,1,1,,remax,143092059-33
4525,2026-05-01,rent,casa,Asunción,San Jorge,Asunción,,90,built,1,5000000,PYG,834.11,4800000,PYG,800.74,5994.43,9,-4.001,0,1,1,1,1,,remax,143048009-80
309484,2026-05-01,sale,departamento,Asunción,Botánico,Asunción,,85,built,3,63900,USD,63900,401931000,PYG,67050.75,5994.43,789,4.931,0,0,1,1,0,cross-currency,remax,143056050-27
854,2026-05-02,rent,departamento,Asunción,San Jorge,Asunción,,104,built,2,1600,USD,1600,9626185.85,PYG,1605.86,5994.43,15,0.366,0,0,1,1,0,cross-currency,remax,143098061-60
1819,2026-05-02,rent,casa,"Villa Elisa, Central",,Central,Villa Elisa,150,built,3,4000000,PYG,667.29,4000000,PYG,667.29,5994.43,4,0,1,0,1,1,1,,remax,143046046-128
3825,2026-05-02,sale,terreno,"Luque, Central",,Central,Luque,,,,250000000,PYG,41705.38,230000000,PYG,38368.95,5994.43,,-8,0,1,1,1,1,,remax,143080161-30
959,2026-05-04,rent,departamento,"Luque, Central",,Central,Luque,38,land,1,2850000,PYG,470.36,2850000,PYG,470.36,6059.22,12,0,1,0,1,1,1,,remax,143068136-16
1170,2026-05-04,rent,local,Asunción,Dr. Francia,Asunción,,88,built,,2500000,PYG,412.59,2300000,PYG,379.59,6059.22,4,-7.998,0,1,1,1,1,,remax,143097041-10
1267,2026-05-04,sale,otro,"Luque, Central",,Central,Luque,83,built,2,520000000,PYG,85819.63,520000000,PYG,85819.63,6059.22,1034,0,1,0,1,1,1,,remax,143036119-28
1822,2026-05-04,rent,casa,"Luque, Central",,Central,Luque,63,built,3,2500000,PYG,412.59,2500000,PYG,412.59,6059.22,7,0,1,0,1,1,1,,remax,143063204-64
1954,2026-05-04,sale,casa,Asunción,Pettirossi,Asunción,,200,built,3,680000000,PYG,112225.67,650000000,PYG,107274.53,6059.22,536,-4.412,0,1,1,1,1,,remax,143061088-15
2128,2026-05-04,sale,departamento,Asunción,Mbocayaty,Asunción,,33,land,1,450000000,PYG,74266.98,408172500,PYG,67363.87,6059.22,2041,-9.295,0,1,1,1,1,,remax,143100014-8
2496,2026-05-04,sale,terreno,"Ñemby, Central",,Central,Ñemby,,,,180000000,PYG,29706.79,175000000,PYG,28881.61,6059.22,,-2.778,0,1,1,1,1,,remax,114006115-2
2840,2026-05-04,rent,departamento,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,50,built,2,2800000,PYG,462.11,2700000,PYG,445.6,6059.22,9,-3.573,0,1,1,1,1,,remax,143046003-255
2926,2026-05-04,sale,terreno,"Luque, Central",,Central,Luque,503,land,,470000000,PYG,77567.74,470000000,PYG,77567.74,6059.22,154,0,1,0,1,1,1,,remax,143063076-101
3087,2026-05-04,rent,casa,"Luque, Central",,Central,Luque,100,built,2,3300000,PYG,544.62,3300000,PYG,544.62,6059.22,5,0,1,0,1,1,1,,remax,143025175-27
3358,2026-05-04,rent,departamento,Asunción,Pettirossi,Asunción,,52,land,2,2100000,PYG,346.58,2100000,PYG,346.58,6059.22,7,0,1,0,1,1,1,,remax,143028037-127
3567,2026-05-04,sale,terreno,"Villa Elisa, Central",,Central,Villa Elisa,360,land,,330000000,PYG,54462.46,320000000,PYG,52812.08,6059.22,147,-3.03,0,1,1,1,1,,remax,143096011-67
3833,2026-05-04,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,456,land,,520000000,PYG,85819.63,500000000,PYG,82518.87,6059.22,181,-3.846,0,1,1,1,1,,remax,143020051-160
4197,2026-05-04,sale,terreno,Asunción,Recoleta,Asunción,,,,,299000,USD,299000,1965000000,PYG,324299.17,6059.22,,8.461,0,0,1,1,0,cross-currency,remax,143036045-182
52,2026-05-05,sale,casa,"Guarambaré, Central",,Central,,77,built,2,153000000,PYG,24648.42,150000000,PYG,24165.12,6207.295,314,-1.961,0,1,1,1,1,,remax,143092070-59
337,2026-05-05,sale,departamento,Asunción,Mariscal López,Asunción,,55,land,2,91600,USD,91600,547584800,PYG,88216.33,6207.295,1604,-3.694,0,0,1,1,0,cross-currency,remax,143056031-662
869,2026-05-05,sale,casa,Asunción,Las Lomas (Carmelitas),Asunción,,355,built,4,415000,USD,415000,2222590000,PYG,358060.96,6207.295,1009,-13.72,0,0,1,1,0,cross-currency,remax,143001004-27
2089,2026-05-05,rent,departamento,Asunción,San Vicente,Asunción,,450,land,1,3400000,PYG,547.74,3300000,PYG,531.63,6207.295,1,-2.941,0,1,1,1,1,,remax,143068074-46
2206,2026-05-05,sale,terreno,"Fernando de la Mora, Central",,Central,Fernando de la Mora,,,,400000,USD,400000,2520000000,PYG,405973.94,6207.295,,1.493,0,0,1,1,0,cross-currency,remax,114006001-284
